run	model_name	SVM	KNN	TRE	SGD	average
03	models/schöch-agg/median_shift_mean/080tp-6000it-0100in.tsv.gz	0.847	0.808	0.773	0.847	0.818
03	models/schöch-agg/median_shift_mean/080tp-6000it-0300in.tsv.gz	0.829	0.816	0.778	0.844	0.816
03	models/schöch-agg/median_shift_mean/080tp-6000it-0500in.tsv.gz	0.852	0.800	0.801	0.852	0.826
03	models/schöch-agg/median_shift_mean/080tp-6000it-1000in.tsv.gz	0.854	0.803	0.824	0.854	0.834
03	models/schöch-agg/median_shift_mean/080tp-6000it-2000in.tsv.gz	0.824	0.803	0.737	0.831	0.799
03	models/schöch-agg/median_shift_mean/080tp-6000it-3000in.tsv.gz	0.826	0.831	0.778	0.852	0.822
03	models/schöch-agg/median_shift_mean/080tp-6000it-7000in.tsv.gz	0.816	0.811	0.778	0.852	0.814
03	models/schöch-agg/median_shift_mean/090tp-6000it-0050in.tsv.gz	0.826	0.818	0.803	0.826	0.818
03	models/schöch-agg/median_shift_mean/090tp-6000it-0100in.tsv.gz	0.831	0.790	0.778	0.854	0.813
03	models/schöch-agg/median_shift_mean/090tp-6000it-0300in.tsv.gz	0.829	0.790	0.795	0.849	0.816
03	models/schöch-agg/median_shift_mean/090tp-6000it-0500in.tsv.gz	0.813	0.821	0.785	0.829	0.812
03	models/schöch-agg/median_shift_mean/090tp-6000it-1000in.tsv.gz	0.849	0.805	0.785	0.816	0.814
03	models/schöch-agg/median_shift_mean/090tp-6000it-2000in.tsv.gz	0.839	0.829	0.778	0.844	0.822
03	models/schöch-agg/median_shift_mean/090tp-6000it-3000in.tsv.gz	0.818	0.770	0.721	0.847	0.789
03	models/schöch-agg/median_shift_mean/090tp-6000it-7000in.tsv.gz	0.800	0.800	0.795	0.829	0.806
03	models/schöch-agg/median_shift_mean/100tp-6000it-0050in.tsv.gz	0.816	0.816	0.757	0.839	0.807
03	models/schöch-agg/median_shift_mean/100tp-6000it-0100in.tsv.gz	0.801	0.813	0.793	0.826	0.808
03	models/schöch-agg/median_shift_mean/100tp-6000it-0300in.tsv.gz	0.813	0.798	0.770	0.834	0.804
03	models/schöch-agg/median_shift_mean/100tp-6000it-0500in.tsv.gz	0.821	0.811	0.755	0.826	0.803
03	models/schöch-agg/median_shift_mean/100tp-6000it-1000in.tsv.gz	0.806	0.778	0.755	0.821	0.790
03	models/schöch-agg/median_shift_mean/100tp-6000it-2000in.tsv.gz	0.824	0.798	0.778	0.829	0.807
03	models/schöch-agg/median_shift_mean/100tp-6000it-3000in.tsv.gz	0.816	0.813	0.734	0.834	0.799
03	models/schöch-agg/median_shift_mean/100tp-6000it-7000in.tsv.gz	0.798	0.818	0.708	0.852	0.794
03	models/schöch-agg/median_shift_o_std/050tp-6000it-0050in.tsv.gz	0.806	0.823	0.795	0.808	0.808
03	models/schöch-agg/median_shift_o_std/050tp-6000it-0100in.tsv.gz	0.805	0.829	0.795	0.765	0.798
03	models/schöch-agg/median_shift_o_std/050tp-6000it-0300in.tsv.gz	0.813	0.836	0.762	0.798	0.802
03	models/schöch-agg/median_shift_o_std/050tp-6000it-0500in.tsv.gz	0.824	0.834	0.803	0.839	0.825
03	models/schöch-agg/median_shift_o_std/050tp-6000it-1000in.tsv.gz	0.857	0.823	0.782	0.803	0.816
03	models/schöch-agg/median_shift_o_std/050tp-6000it-2000in.tsv.gz	0.811	0.836	0.752	0.808	0.802
03	models/schöch-agg/median_shift_o_std/050tp-6000it-3000in.tsv.gz	0.798	0.821	0.770	0.818	0.802
03	models/schöch-agg/median_shift_o_std/050tp-6000it-7000in.tsv.gz	0.793	0.818	0.773	0.816	0.800
03	models/schöch-agg/median_shift_o_std/060tp-6000it-0050in.tsv.gz	0.816	0.806	0.834	0.795	0.813
03	models/schöch-agg/median_shift_o_std/060tp-6000it-0100in.tsv.gz	0.816	0.816	0.852	0.780	0.816
03	models/schöch-agg/median_shift_o_std/060tp-6000it-0300in.tsv.gz	0.834	0.823	0.790	0.834	0.820
03	models/schöch-agg/median_shift_o_std/060tp-6000it-0500in.tsv.gz	0.795	0.824	0.796	0.805	0.805
03	models/schöch-agg/median_shift_o_std/060tp-6000it-1000in.tsv.gz	0.844	0.839	0.816	0.852	0.838
03	models/schöch-agg/median_shift_o_std/060tp-6000it-2000in.tsv.gz	0.806	0.793	0.742	0.811	0.788
03	models/schöch-agg/median_shift_o_std/060tp-6000it-3000in.tsv.gz	0.818	0.813	0.739	0.824	0.799
03	models/schöch-agg/median_shift_o_std/060tp-6000it-7000in.tsv.gz	0.793	0.821	0.759	0.793	0.792
03	models/schöch-agg/median_shift_o_std/070tp-6000it-0050in.tsv.gz	0.831	0.803	0.806	0.795	0.809
03	models/schöch-agg/median_shift_o_std/070tp-6000it-0100in.tsv.gz	0.826	0.823	0.818	0.834	0.825
03	models/schöch-agg/median_shift_o_std/070tp-6000it-0300in.tsv.gz	0.793	0.795	0.806	0.783	0.794
03	models/schöch-agg/median_shift_o_std/070tp-6000it-0500in.tsv.gz	0.818	0.824	0.780	0.813	0.809
03	models/schöch-agg/median_shift_o_std/070tp-6000it-1000in.tsv.gz	0.829	0.844	0.813	0.808	0.824
03	models/schöch-agg/median_shift_o_std/070tp-6000it-2000in.tsv.gz	0.808	0.826	0.765	0.826	0.806
03	models/schöch-agg/median_shift_o_std/070tp-6000it-3000in.tsv.gz	0.813	0.821	0.772	0.798	0.801
03	models/schöch-agg/median_shift_o_std/070tp-6000it-7000in.tsv.gz	0.841	0.811	0.778	0.808	0.809
03	models/schöch-agg/median_shift_o_std/080tp-6000it-0050in.tsv.gz	0.813	0.793	0.836	0.811	0.813
03	models/schöch-agg/median_shift_o_std/080tp-6000it-0100in.tsv.gz	0.798	0.803	0.801	0.795	0.799
03	models/schöch-agg/median_shift_o_std/080tp-6000it-0300in.tsv.gz	0.795	0.836	0.793	0.811	0.809
03	models/schöch-agg/median_shift_o_std/080tp-6000it-0500in.tsv.gz	0.795	0.811	0.806	0.795	0.802
03	models/schöch-agg/median_shift_o_std/080tp-6000it-1000in.tsv.gz	0.801	0.821	0.823	0.808	0.813
03	models/schöch-agg/median_shift_o_std/080tp-6000it-2000in.tsv.gz	0.788	0.816	0.747	0.811	0.790
03	models/schöch-agg/median_shift_o_std/080tp-6000it-3000in.tsv.gz	0.795	0.831	0.783	0.785	0.799
03	models/schöch-agg/median_shift_o_std/080tp-6000it-7000in.tsv.gz	0.791	0.826	0.757	0.798	0.793
03	models/schöch-agg/median_shift_o_std/090tp-6000it-0050in.tsv.gz	0.788	0.816	0.798	0.806	0.802
03	models/schöch-agg/median_shift_o_std/090tp-6000it-0100in.tsv.gz	0.777	0.821	0.772	0.813	0.796
03	models/schöch-agg/median_shift_o_std/090tp-6000it-0300in.tsv.gz	0.790	0.808	0.760	0.808	0.792
03	models/schöch-agg/median_shift_o_std/090tp-6000it-0500in.tsv.gz	0.818	0.811	0.788	0.826	0.811
03	models/schöch-agg/median_shift_o_std/090tp-6000it-1000in.tsv.gz	0.819	0.801	0.813	0.808	0.810
03	models/schöch-agg/median_shift_o_std/090tp-6000it-2000in.tsv.gz	0.773	0.829	0.803	0.770	0.794
03	models/schöch-agg/median_shift_o_std/090tp-6000it-3000in.tsv.gz	0.793	0.839	0.762	0.793	0.797
03	models/schöch-agg/median_shift_o_std/090tp-6000it-7000in.tsv.gz	0.788	0.818	0.793	0.800	0.800
03	models/schöch-agg/median_shift_o_std/100tp-6000it-0050in.tsv.gz	0.806	0.823	0.747	0.795	0.793
03	models/schöch-agg/median_shift_o_std/100tp-6000it-0100in.tsv.gz	0.770	0.800	0.803	0.788	0.790
03	models/schöch-agg/median_shift_o_std/100tp-6000it-0300in.tsv.gz	0.806	0.803	0.767	0.795	0.793
03	models/schöch-agg/median_shift_o_std/100tp-6000it-0500in.tsv.gz	0.793	0.805	0.777	0.808	0.796
03	models/schöch-agg/median_shift_o_std/100tp-6000it-1000in.tsv.gz	0.770	0.793	0.755	0.775	0.773
03	models/schöch-agg/median_shift_o_std/100tp-6000it-2000in.tsv.gz	0.775	0.785	0.724	0.783	0.767
03	models/schöch-agg/median_shift_o_std/100tp-6000it-3000in.tsv.gz	0.793	0.834	0.757	0.790	0.793
03	models/schöch-agg/median_shift_o_std/100tp-6000it-7000in.tsv.gz	0.803	0.831	0.757	0.793	0.796
03	models/schöch-agg/median_shifted/050tp-6000it-0050in.tsv.gz	0.859	0.839	0.785	0.849	0.833
03	models/schöch-agg/median_shifted/050tp-6000it-0100in.tsv.gz	0.844	0.846	0.783	0.836	0.827
03	models/schöch-agg/median_shifted/050tp-6000it-0300in.tsv.gz	0.857	0.836	0.806	0.849	0.837
03	models/schöch-agg/median_shifted/050tp-6000it-0500in.tsv.gz	0.857	0.836	0.811	0.839	0.836
03	models/schöch-agg/median_shifted/050tp-6000it-1000in.tsv.gz	0.844	0.816	0.744	0.847	0.813
03	models/schöch-agg/median_shifted/050tp-6000it-2000in.tsv.gz	0.852	0.813	0.788	0.849	0.825
03	models/schöch-agg/median_shifted/050tp-6000it-3000in.tsv.gz	0.841	0.818	0.790	0.847	0.824
03	models/schöch-agg/median_shifted/050tp-6000it-7000in.tsv.gz	0.847	0.818	0.747	0.854	0.816
03	models/schöch-agg/median_shifted/060tp-6000it-0050in.tsv.gz	0.854	0.808	0.798	0.849	0.827
03	models/schöch-agg/median_shifted/060tp-6000it-0100in.tsv.gz	0.849	0.793	0.806	0.829	0.819
03	models/schöch-agg/median_shifted/060tp-6000it-0300in.tsv.gz	0.870	0.823	0.808	0.867	0.842
03	models/schöch-agg/median_shifted/060tp-6000it-0500in.tsv.gz	0.841	0.798	0.752	0.818	0.802
03	models/schöch-agg/median_shifted/060tp-6000it-1000in.tsv.gz	0.859	0.841	0.806	0.854	0.840
03	models/schöch-agg/median_shifted/060tp-6000it-2000in.tsv.gz	0.834	0.798	0.765	0.821	0.804
03	models/schöch-agg/median_shifted/060tp-6000it-3000in.tsv.gz	0.857	0.813	0.783	0.849	0.825
03	models/schöch-agg/median_shifted/060tp-6000it-7000in.tsv.gz	0.826	0.829	0.747	0.839	0.810
03	models/schöch-agg/median_shifted/070tp-6000it-0050in.tsv.gz	0.836	0.811	0.806	0.852	0.826
03	models/schöch-agg/median_shifted/070tp-6000it-0100in.tsv.gz	0.857	0.821	0.803	0.859	0.835
03	models/schöch-agg/median_shifted/070tp-6000it-0300in.tsv.gz	0.852	0.795	0.765	0.857	0.817
03	models/schöch-agg/median_shifted/070tp-6000it-0500in.tsv.gz	0.854	0.813	0.801	0.841	0.827
03	models/schöch-agg/median_shifted/070tp-6000it-1000in.tsv.gz	0.867	0.828	0.811	0.859	0.841
03	models/schöch-agg/median_shifted/070tp-6000it-2000in.tsv.gz	0.839	0.808	0.793	0.842	0.820
03	models/schöch-agg/median_shifted/070tp-6000it-3000in.tsv.gz	0.831	0.813	0.780	0.857	0.820
03	models/schöch-agg/median_shifted/070tp-6000it-7000in.tsv.gz	0.818	0.803	0.839	0.852	0.828
03	models/schöch-agg/median_shifted/080tp-6000it-0050in.tsv.gz	0.839	0.795	0.795	0.829	0.815
03	models/schöch-agg/median_shifted/080tp-6000it-0100in.tsv.gz	0.847	0.806	0.780	0.849	0.820
03	models/schöch-agg/median_shifted/080tp-6000it-0300in.tsv.gz	0.829	0.813	0.798	0.836	0.819
03	models/schöch-agg/median_shifted/080tp-6000it-0500in.tsv.gz	0.854	0.798	0.762	0.852	0.816
03	models/schöch-agg/median_shifted/080tp-6000it-1000in.tsv.gz	0.854	0.803	0.824	0.854	0.834
03	models/schöch-agg/median_shifted/080tp-6000it-2000in.tsv.gz	0.818	0.803	0.790	0.841	0.813
03	models/schöch-agg/median_shifted/080tp-6000it-3000in.tsv.gz	0.826	0.829	0.791	0.854	0.825
03	models/schöch-agg/median_shifted/080tp-6000it-7000in.tsv.gz	0.816	0.811	0.783	0.839	0.812
03	models/schöch-agg/median_shifted/090tp-6000it-0050in.tsv.gz	0.826	0.818	0.842	0.821	0.827
03	models/schöch-agg/median_shifted/090tp-6000it-0100in.tsv.gz	0.831	0.790	0.796	0.849	0.817
03	models/schöch-agg/median_shifted/090tp-6000it-0300in.tsv.gz	0.829	0.790	0.765	0.862	0.811
03	models/schöch-agg/median_shifted/090tp-6000it-0500in.tsv.gz	0.813	0.821	0.783	0.852	0.817
03	models/schöch-agg/median_shifted/090tp-6000it-1000in.tsv.gz	0.849	0.808	0.744	0.852	0.813
03	models/schöch-agg/median_shifted/090tp-6000it-2000in.tsv.gz	0.839	0.829	0.737	0.829	0.808
03	models/schöch-agg/median_shifted/090tp-6000it-3000in.tsv.gz	0.818	0.767	0.785	0.834	0.801
03	models/schöch-agg/median_shifted/090tp-6000it-7000in.tsv.gz	0.798	0.803	0.775	0.829	0.801
03	models/schöch-agg/median_shifted/100tp-6000it-0050in.tsv.gz	0.816	0.818	0.801	0.854	0.822
03	models/schöch-agg/median_shifted/100tp-6000it-0100in.tsv.gz	0.801	0.813	0.791	0.813	0.804
03	models/schöch-agg/median_shifted/100tp-6000it-0300in.tsv.gz	0.816	0.798	0.785	0.857	0.814
03	models/schöch-agg/median_shifted/100tp-6000it-0500in.tsv.gz	0.818	0.808	0.768	0.836	0.808
03	models/schöch-agg/median_shifted/100tp-6000it-1000in.tsv.gz	0.806	0.780	0.770	0.826	0.795
03	models/schöch-agg/median_shifted/100tp-6000it-2000in.tsv.gz	0.824	0.798	0.752	0.813	0.797
03	models/schöch-agg/median_shifted/100tp-6000it-3000in.tsv.gz	0.816	0.813	0.795	0.828	0.813
03	models/schöch-agg/median_shifted/100tp-6000it-7000in.tsv.gz	0.795	0.826	0.775	0.847	0.811
03	models/schöch-agg/median_shifted_std/050tp-6000it-0050in.tsv.gz	0.806	0.818	0.793	0.824	0.810
03	models/schöch-agg/median_shifted_std/050tp-6000it-0100in.tsv.gz	0.808	0.823	0.785	0.798	0.804
03	models/schöch-agg/median_shifted_std/050tp-6000it-0300in.tsv.gz	0.813	0.839	0.783	0.818	0.813
03	models/schöch-agg/median_shifted_std/050tp-6000it-0500in.tsv.gz	0.831	0.834	0.803	0.841	0.827
03	models/schöch-agg/median_shifted_std/050tp-6000it-1000in.tsv.gz	0.846	0.829	0.798	0.818	0.823
03	models/schöch-agg/median_shifted_std/050tp-6000it-2000in.tsv.gz	0.800	0.836	0.711	0.770	0.779
03	models/schöch-agg/median_shifted_std/050tp-6000it-3000in.tsv.gz	0.813	0.826	0.777	0.798	0.804
03	models/schöch-agg/median_shifted_std/050tp-6000it-7000in.tsv.gz	0.798	0.816	0.729	0.808	0.788
03	models/schöch-agg/median_shifted_std/060tp-6000it-0050in.tsv.gz	0.813	0.811	0.798	0.821	0.811
03	models/schöch-agg/median_shifted_std/060tp-6000it-0100in.tsv.gz	0.813	0.816	0.824	0.800	0.813
03	models/schöch-agg/median_shifted_std/060tp-6000it-0300in.tsv.gz	0.834	0.823	0.767	0.826	0.813
03	models/schöch-agg/median_shifted_std/060tp-6000it-0500in.tsv.gz	0.803	0.821	0.775	0.777	0.794
03	models/schöch-agg/median_shifted_std/060tp-6000it-1000in.tsv.gz	0.841	0.836	0.757	0.821	0.814
03	models/schöch-agg/median_shifted_std/060tp-6000it-2000in.tsv.gz	0.798	0.790	0.721	0.800	0.777
03	models/schöch-agg/median_shifted_std/060tp-6000it-3000in.tsv.gz	0.813	0.811	0.785	0.813	0.806
03	models/schöch-agg/median_shifted_std/060tp-6000it-7000in.tsv.gz	0.793	0.821	0.721	0.803	0.785
03	models/schöch-agg/median_shifted_std/070tp-6000it-0050in.tsv.gz	0.834	0.808	0.762	0.819	0.806
03	models/schöch-agg/median_shifted_std/070tp-6000it-0100in.tsv.gz	0.826	0.823	0.788	0.846	0.821
03	models/schöch-agg/median_shifted_std/070tp-6000it-0300in.tsv.gz	0.790	0.798	0.811	0.806	0.801
03	models/schöch-agg/median_shifted_std/070tp-6000it-0500in.tsv.gz	0.821	0.823	0.818	0.824	0.822
03	models/schöch-agg/median_shifted_std/070tp-6000it-1000in.tsv.gz	0.834	0.844	0.785	0.814	0.819
03	models/schöch-agg/median_shifted_std/070tp-6000it-2000in.tsv.gz	0.808	0.826	0.780	0.795	0.803
03	models/schöch-agg/median_shifted_std/070tp-6000it-3000in.tsv.gz	0.808	0.821	0.742	0.801	0.793
03	models/schöch-agg/median_shifted_std/070tp-6000it-7000in.tsv.gz	0.836	0.811	0.836	0.798	0.820
03	models/schöch-agg/median_shifted_std/080tp-6000it-0050in.tsv.gz	0.811	0.793	0.775	0.811	0.797
03	models/schöch-agg/median_shifted_std/080tp-6000it-0100in.tsv.gz	0.798	0.800	0.805	0.806	0.802
03	models/schöch-agg/median_shifted_std/080tp-6000it-0300in.tsv.gz	0.798	0.836	0.798	0.818	0.813
03	models/schöch-agg/median_shifted_std/080tp-6000it-0500in.tsv.gz	0.793	0.813	0.806	0.806	0.804
03	models/schöch-agg/median_shifted_std/080tp-6000it-1000in.tsv.gz	0.803	0.821	0.798	0.821	0.811
03	models/schöch-agg/median_shifted_std/080tp-6000it-2000in.tsv.gz	0.790	0.818	0.726	0.790	0.781
03	models/schöch-agg/median_shifted_std/080tp-6000it-3000in.tsv.gz	0.800	0.829	0.816	0.800	0.811
03	models/schöch-agg/median_shifted_std/080tp-6000it-7000in.tsv.gz	0.811	0.826	0.788	0.800	0.806
03	models/schöch-agg/median_shifted_std/090tp-6000it-0050in.tsv.gz	0.790	0.816	0.788	0.793	0.797
03	models/schöch-agg/median_shifted_std/090tp-6000it-0100in.tsv.gz	0.782	0.824	0.762	0.831	0.800
03	models/schöch-agg/median_shifted_std/090tp-6000it-0300in.tsv.gz	0.793	0.808	0.778	0.816	0.799
03	models/schöch-agg/median_shifted_std/090tp-6000it-0500in.tsv.gz	0.818	0.811	0.780	0.821	0.808
03	models/schöch-agg/median_shifted_std/090tp-6000it-1000in.tsv.gz	0.819	0.798	0.772	0.783	0.793
03	models/schöch-agg/median_shifted_std/090tp-6000it-2000in.tsv.gz	0.767	0.829	0.793	0.775	0.791
03	models/schöch-agg/median_shifted_std/090tp-6000it-3000in.tsv.gz	0.793	0.839	0.747	0.788	0.792
03	models/schöch-agg/median_shifted_std/090tp-6000it-7000in.tsv.gz	0.795	0.821	0.721	0.800	0.784
03	models/schöch-agg/median_shifted_std/100tp-6000it-0050in.tsv.gz	0.813	0.823	0.793	0.785	0.804
03	models/schöch-agg/median_shifted_std/100tp-6000it-0100in.tsv.gz	0.772	0.798	0.793	0.785	0.787
03	models/schöch-agg/median_shifted_std/100tp-6000it-0300in.tsv.gz	0.818	0.803	0.785	0.795	0.800
03	models/schöch-agg/median_shifted_std/100tp-6000it-0500in.tsv.gz	0.806	0.808	0.737	0.813	0.791
03	models/schöch-agg/median_shifted_std/100tp-6000it-1000in.tsv.gz	0.765	0.790	0.773	0.760	0.772
03	models/schöch-agg/median_shifted_std/100tp-6000it-2000in.tsv.gz	0.767	0.785	0.719	0.790	0.765
03	models/schöch-agg/median_shifted_std/100tp-6000it-3000in.tsv.gz	0.793	0.834	0.698	0.780	0.776
03	models/schöch-agg/median_shifted_std/100tp-6000it-7000in.tsv.gz	0.808	0.828	0.734	0.790	0.790
03	models/schöch/050tp-6000it-0050in.tsv.gz	0.828	0.802	0.751	0.828	0.802
03	models/schöch/050tp-6000it-0100in.tsv.gz	0.817	0.795	0.754	0.817	0.796
03	models/schöch/050tp-6000it-0300in.tsv.gz	0.823	0.803	0.743	0.825	0.799
03	models/schöch/050tp-6000it-0500in.tsv.gz	0.831	0.801	0.763	0.832	0.807
03	models/schöch/050tp-6000it-1000in.tsv.gz	0.822	0.792	0.738	0.821	0.793
03	models/schöch/050tp-6000it-2000in.tsv.gz	0.828	0.799	0.749	0.826	0.801
03	models/schöch/050tp-6000it-3000in.tsv.gz	0.817	0.795	0.751	0.826	0.797
03	models/schöch/050tp-6000it-7000in.tsv.gz	0.817	0.784	0.740	0.822	0.791
03	models/schöch/060tp-6000it-0050in.tsv.gz	0.824	0.795	0.748	0.821	0.797
03	models/schöch/060tp-6000it-0100in.tsv.gz	0.814	0.782	0.739	0.816	0.788
03	models/schöch/060tp-6000it-0300in.tsv.gz	0.830	0.797	0.748	0.829	0.801
03	models/schöch/060tp-6000it-0500in.tsv.gz	0.815	0.796	0.749	0.818	0.794
03	models/schöch/060tp-6000it-1000in.tsv.gz	0.831	0.799	0.733	0.835	0.799
03	models/schöch/060tp-6000it-2000in.tsv.gz	0.815	0.779	0.746	0.820	0.790
03	models/schöch/060tp-6000it-3000in.tsv.gz	0.828	0.793	0.740	0.826	0.797
03	models/schöch/060tp-6000it-7000in.tsv.gz	0.816	0.788	0.739	0.817	0.790
03	models/schöch/070tp-6000it-0050in.tsv.gz	0.818	0.797	0.746	0.818	0.795
03	models/schöch/070tp-6000it-0100in.tsv.gz	0.816	0.782	0.747	0.815	0.790
03	models/schöch/070tp-6000it-0300in.tsv.gz	0.820	0.796	0.744	0.824	0.796
03	models/schöch/070tp-6000it-0500in.tsv.gz	0.821	0.789	0.752	0.822	0.796
03	models/schöch/070tp-6000it-1000in.tsv.gz	0.829	0.803	0.756	0.832	0.805
03	models/schöch/070tp-6000it-2000in.tsv.gz	0.827	0.804	0.747	0.829	0.802
03	models/schöch/070tp-6000it-3000in.tsv.gz	0.822	0.789	0.741	0.827	0.795
03	models/schöch/070tp-6000it-7000in.tsv.gz	0.827	0.795	0.744	0.826	0.798
03	models/schöch/080tp-6000it-0050in.tsv.gz	0.820	0.779	0.732	0.825	0.789
03	models/schöch/080tp-6000it-0100in.tsv.gz	0.819	0.782	0.740	0.821	0.790
03	models/schöch/080tp-6000it-0300in.tsv.gz	0.817	0.789	0.747	0.822	0.794
03	models/schöch/080tp-6000it-0500in.tsv.gz	0.822	0.787	0.742	0.828	0.795
03	models/schöch/080tp-6000it-1000in.tsv.gz	0.824	0.792	0.741	0.827	0.796
03	models/schöch/080tp-6000it-2000in.tsv.gz	0.818	0.788	0.730	0.828	0.791
03	models/schöch/080tp-6000it-3000in.tsv.gz	0.826	0.800	0.739	0.831	0.799
03	models/schöch/080tp-6000it-7000in.tsv.gz	0.825	0.799	0.743	0.826	0.799
03	models/schöch/090tp-6000it-0050in.tsv.gz	0.819	0.778	0.750	0.820	0.792
03	models/schöch/090tp-6000it-0100in.tsv.gz	0.825	0.798	0.740	0.829	0.798
03	models/schöch/090tp-6000it-0300in.tsv.gz	0.823	0.785	0.736	0.823	0.792
03	models/schöch/090tp-6000it-0500in.tsv.gz	0.813	0.781	0.729	0.823	0.787
03	models/schöch/090tp-6000it-1000in.tsv.gz	0.825	0.783	0.740	0.834	0.796
03	models/schöch/090tp-6000it-2000in.tsv.gz	0.829	0.793	0.731	0.824	0.794
03	models/schöch/090tp-6000it-3000in.tsv.gz	0.819	0.787	0.729	0.823	0.789
03	models/schöch/090tp-6000it-7000in.tsv.gz	0.824	0.794	0.726	0.827	0.793
03	models/schöch/100tp-6000it-0050in.tsv.gz	0.820	0.788	0.747	0.828	0.796
03	models/schöch/100tp-6000it-0100in.tsv.gz	0.819	0.782	0.726	0.820	0.787
03	models/schöch/100tp-6000it-0300in.tsv.gz	0.817	0.787	0.741	0.823	0.792
03	models/schöch/100tp-6000it-0500in.tsv.gz	0.820	0.780	0.739	0.822	0.790
03	models/schöch/100tp-6000it-1000in.tsv.gz	0.818	0.780	0.727	0.817	0.785
03	models/schöch/100tp-6000it-2000in.tsv.gz	0.819	0.785	0.730	0.813	0.787
03	models/schöch/100tp-6000it-3000in.tsv.gz	0.823	0.788	0.733	0.818	0.790
03	models/schöch/100tp-6000it-7000in.tsv.gz	0.827	0.790	0.741	0.824	0.795
schöch_2017	MFW_100	0.833	0.857	0.785	0.823	0.8245
schöch_2017	MFW_1000	0.890	0.867	0.808	0.875	0.86
schöch_2017	MFW_1500	0.885	0.854	0.798	0.841	0.8445
schöch_2017	MFW_200	0.880	0.867	0.780	0.867	0.8485
schöch_2017	MFW_2000	0.898	0.852	0.772	0.805	0.83175
schöch_2017	MFW_2500	0.903	0.849	0.775	0.767	0.8235
schöch_2017	MFW_3000	0.903	0.859	0.780	0.729	0.81775
schöch_2017	MFW_3500	0.905	0.857	0.775	0.670	0.80175
schöch_2017	MFW_4000	0.905	0.851	0.785	0.629	0.7925
schöch_2017	MFW_4500	0.903	0.854	0.785	0.568	0.7775
schöch_2017	MFW_500	0.875	0.870	0.811	0.864	0.855
schöch_2017	MFW_5000	0.898	0.852	0.798	0.534	0.7705
schöch_2017	models/schöch/050tp-6000it-0050in.tsv.gz	0.834	0.803	0.79	0.798	0.80625
schöch_2017	models/schöch/050tp-6000it-0100in.tsv.gz	0.842	0.824	0.788	0.821	0.81875
schöch_2017	models/schöch/050tp-6000it-0300in.tsv.gz	0.857	0.829	0.801	0.846	0.83325
schöch_2017	models/schöch/050tp-6000it-0500in.tsv.gz	0.852	0.816	0.798	0.834	0.825
schöch_2017	models/schöch/050tp-6000it-1000in.tsv.gz	0.841	0.795	0.79	0.834	0.815
schöch_2017	models/schöch/050tp-6000it-2000in.tsv.gz	0.852	0.801	0.791	0.839	0.82075
schöch_2017	models/schöch/050tp-6000it-3000in.tsv.gz	0.839	0.809	0.805	0.799	0.813
schöch_2017	models/schöch/050tp-6000it-7000in.tsv.gz	0.841	0.811	0.749	0.865	0.8165
schöch_2017	models/schöch/060tp-6000it-0050in.tsv.gz	0.855	0.796	0.834	0.839	0.831
schöch_2017	models/schöch/060tp-6000it-0100in.tsv.gz	0.854	0.775	0.849	0.824	0.8255
schöch_2017	models/schöch/060tp-6000it-0300in.tsv.gz	0.87	0.818	0.785	0.837	0.8275
schöch_2017	models/schöch/060tp-6000it-0500in.tsv.gz	0.844	0.782	0.775	0.842	0.81075
schöch_2017	models/schöch/060tp-6000it-1000in.tsv.gz	0.854	0.826	0.811	0.849	0.835
schöch_2017	models/schöch/060tp-6000it-2000in.tsv.gz	0.834	0.793	0.739	0.816	0.7955
schöch_2017	models/schöch/060tp-6000it-3000in.tsv.gz	0.862	0.793	0.801	0.814	0.8175
schöch_2017	models/schöch/060tp-6000it-7000in.tsv.gz	0.819	0.816	0.76	0.798	0.79825
schöch_2017	models/schöch/070tp-6000it-0050in.tsv.gz	0.844	0.803	0.801	0.847	0.82375
schöch_2017	models/schöch/070tp-6000it-0100in.tsv.gz	0.854	0.811	0.786	0.844	0.82375
schöch_2017	models/schöch/070tp-6000it-0300in.tsv.gz	0.854	0.788	0.799	0.842	0.82075
schöch_2017	models/schöch/070tp-6000it-0500in.tsv.gz	0.854	0.798	0.783	0.833	0.817
schöch_2017	models/schöch/070tp-6000it-1000in.tsv.gz	0.867	0.829	0.788	0.829	0.82825
schöch_2017	models/schöch/070tp-6000it-2000in.tsv.gz	0.831	0.803	0.77	0.816	0.805
schöch_2017	models/schöch/070tp-6000it-3000in.tsv.gz	0.831	0.808	0.791	0.805	0.80875
schöch_2017	models/schöch/070tp-6000it-7000in.tsv.gz	0.819	0.791	0.811	0.803	0.806
schöch_2017	models/schöch/080tp-6000it-0050in.tsv.gz	0.841	0.788	0.803	0.826	0.8145
schöch_2017	models/schöch/080tp-6000it-0100in.tsv.gz	0.847	0.8	0.785	0.839	0.81775
schöch_2017	models/schöch/080tp-6000it-0300in.tsv.gz	0.821	0.79	0.773	0.821	0.80125
schöch_2017	models/schöch/080tp-6000it-0500in.tsv.gz	0.852	0.796	0.826	0.811	0.82125
schöch_2017	models/schöch/080tp-6000it-1000in.tsv.gz	0.857	0.79	0.8	0.826	0.81825
schöch_2017	models/schöch/080tp-6000it-2000in.tsv.gz	0.824	0.79	0.747	0.793	0.7885
schöch_2017	models/schöch/080tp-6000it-3000in.tsv.gz	0.824	0.834	0.788	0.811	0.81425
